filename,words
2302.png,038.0283129;656242;1155161909609819;07-
2303.png,038.0283129;656242;1155161909609819;07-
2304.png,038.0283129;656242;1155161909609819;07-
2305.png,.70.8040955;109604;5292836873557975;59-
2306.png,.70.8040955;109604;5292836873557975;59-
2307.png,.70.8040955;109604;5292836873557975;59-
2308.png,.70.8040955;109604;5292836873557975;59-
2309.png,.70.8040955;109604;5292836873557975;59-
2310.png,.70.8040955;109604;5292836873557975;59-
2311.png,.70.8040955;109604;5292836873557975;59-
2312.png,.70.8040955;109604;5292836873557975;59-
2313.png,.69.0885854;763642;4748811697128154;84-
2314.png,.69.0885854;763642;4748811697128154;84-
2315.png,.69.0885854;763642;4748811697128154;84-
2316.png,.69.0885854;763642;4748811697128154;84-
2317.png,.69.0885854;763642;4748811697128154;84-
2318.png,062.7263363;066361;2990451750973725;10-
2319.png,062.7263363;066361;2990451750973725;10-
2320.png,062.7263363;066361;2990451750973725;10-
2321.png,062.7263363;066361;2990451750973725;10-
2322.png,062.7263363;066361;2990451750973725;10-
2323.png,015.1525884;138279;6501713404712944;40-
2324.png,015.1525884;138279;6501713404712944;40-
2325.png,015.1525884;138279;6501713404712944;40-
2326.png,015.1525884;138279;6501713404712944;40-
2327.png,015.1525884;138279;6501713404712944;40-
2328.png,015.1525884;138279;6501713404712944;40-
2329.png,015.1525884;138279;6501713404712944;40-
2330.png,015.1525884;138279;6501713404712944;40-
2331.png,084.8611241;178081;8175191612428024;09-
2332.png,084.8611241;178081;8175191612428024;09-
2333.png,084.8611241;178081;8175191612428024;09-
2334.png,084.8611241;178081;8175191612428024;09-
2335.png,084.8611241;178081;8175191612428024;09-
2336.png,047.4572393;270180;4295124754977266;35-
2337.png,047.4572393;270180;4295124754977266;35-
2338.png,047.4572393;270180;4295124754977266;35-
2339.png,047.4572393;270180;4295124754977266;35-
2340.png,047.4572393;270180;4295124754977266;35-
2341.png,002.7893674;632236;8991057184518153;73-
2342.png,002.7893674;632236;8991057184518153;73-
2343.png,002.7893674;632236;8991057184518153;73-
2344.png,002.7893674;632236;8991057184518153;73-
2345.png,002.7893674;632236;8991057184518153;73-
2346.png,002.7893674;632236;8991057184518153;73-
2347.png,002.7893674;632236;8991057184518153;73-
2348.png,002.7893674;632236;8991057184518153;73-
2349.png,.61.8605776;316654;2428681219547843;80-
2350.png,.61.8605776;316654;2428681219547843;80-
2351.png,.61.8605776;316654;2428681219547843;80-
2352.png,.61.8605776;316654;2428681219547843;80-
2353.png,.61.8605776;316654;2428681219547843;80-
2354.png,.96.3585735;813928;5483146015875092;10-
2355.png,.96.3585735;813928;5483146015875092;10-
2356.png,.96.3585735;813928;5483146015875092;10-
2357.png,.96.3585735;813928;5483146015875092;10-
2358.png,.96.3585735;813928;5483146015875092;10-
2359.png,.06.1470462;916555;4886358313864966;68-
2360.png,.06.1470462;916555;4886358313864966;68-
2361.png,.06.1470462;916555;4886358313864966;68-
2362.png,.06.1470462;916555;4886358313864966;68-
2363.png,.06.1470462;916555;4886358313864966;68-
2364.png,.06.1470462;916555;4886358313864966;68-
2365.png,.06.1470462;916555;4886358313864966;68-
2366.png,.06.1470462;916555;4886358313864966;68-
2367.png,.31.1711644;478747;2074403104563758;11-
2368.png,.31.1711644;478747;2074403104563758;11-
2369.png,.31.1711644;478747;2074403104563758;11-
2370.png,.31.1711644;478747;2074403104563758;11-
2371.png,.31.1711644;478747;2074403104563758;11-
2372.png,.06.6199571;991099;3583709834583730;17-
2373.png,.06.6199571;991099;3583709834583730;17-
2374.png,.06.6199571;991099;3583709834583730;17-
2375.png,.06.6199571;991099;3583709834583730;17-
2376.png,.06.6199571;991099;3583709834583730;17-
2377.png,.33.6904455;881858;8607539616024976;94-
2378.png,.33.6904455;881858;8607539616024976;94-
2379.png,.33.6904455;881858;8607539616024976;94-
2380.png,.33.6904455;881858;8607539616024976;94-
2381.png,.33.6904455;881858;8607539616024976;94-
2382.png,.33.6904455;881858;8607539616024976;94-
2383.png,.33.6904455;881858;8607539616024976;94-
2384.png,.33.6904455;881858;8607539616024976;94-
2385.png,.82.3082507;825222;3702718935899382;93-
2386.png,.82.3082507;825222;3702718935899382;93-
2387.png,.82.3082507;825222;3702718935899382;93-
2388.png,.82.3082507;825222;3702718935899382;93-
2389.png,.82.3082507;825222;3702718935899382;93-
2390.png,042.5774681;603451;0727136560071337;79-
2391.png,042.5774681;603451;0727136560071337;79-
2392.png,042.5774681;603451;0727136560071337;79-
2393.png,042.5774681;603451;0727136560071337;79-
2394.png,042.5774681;603451;0727136560071337;79-
2395.png,.60.0638672;317501;2209612541237112;90-
2396.png,.60.0638672;317501;2209612541237112;90-
2397.png,.60.0638672;317501;2209612541237112;90-
2398.png,.60.0638672;317501;2209612541237112;90-
2399.png,.60.0638672;317501;2209612541237112;90-
2400.png,.60.0638672;317501;2209612541237112;90-
2401.png,.60.0638672;317501;2209612541237112;90-
2402.png,.60.0638672;317501;2209612541237112;90-
2403.png,007.7275717;771365;0501783386249921;73-
2404.png,007.7275717;771365;0501783386249921;73-
2405.png,007.7275717;771365;0501783386249921;73-
2406.png,007.7275717;771365;0501783386249921;73-
2407.png,007.7275717;771365;0501783386249921;73-
2408.png,.85.9046442;651482;3633731670466213;94-
2409.png,.85.9046442;651482;3633731670466213;94-
2410.png,.85.9046442;651482;3633731670466213;94-
2411.png,.85.9046442;651482;3633731670466213;94-
2412.png,.85.9046442;651482;3633731670466213;94-
2413.png,.68.2969650;745225;9753390880532114;12-
2414.png,.68.2969650;745225;9753390880532114;12-
2415.png,.68.2969650;745225;9753390880532114;12-
2416.png,.68.2969650;745225;9753390880532114;12-
2417.png,.68.2969650;745225;9753390880532114;12-
2418.png,.68.2969650;745225;9753390880532114;12-
2419.png,.68.2969650;745225;9753390880532114;12-
2420.png,.68.2969650;745225;9753390880532114;12-
2421.png,071.3578101;458858;6475892276108899;69-
2422.png,071.3578101;458858;6475892276108899;69-
2423.png,071.3578101;458858;6475892276108899;69-
2424.png,071.3578101;458858;6475892276108899;69-
2425.png,071.3578101;458858;6475892276108899;69-
2426.png,.81.8943154;874632;1000435701124873;98-
2427.png,.81.8943154;874632;1000435701124873;98-
2428.png,.81.8943154;874632;1000435701124873;98-
2429.png,.81.8943154;874632;1000435701124873;98-
2430.png,.81.8943154;874632;1000435701124873;98-
2431.png,.52.8419789;590409;6742806476258876;19-
2432.png,.52.8419789;590409;6742806476258876;19-
2433.png,.52.8419789;590409;6742806476258876;19-
2434.png,.52.8419789;590409;6742806476258876;19-
2435.png,.52.8419789;590409;6742806476258876;19-
2436.png,.52.8419789;590409;6742806476258876;19-
2437.png,.52.8419789;590409;6742806476258876;19-
2438.png,.52.8419789;590409;6742806476258876;19-
2439.png,.22.8352691;067403;4706903972486696;60-
2440.png,.22.8352691;067403;4706903972486696;60-
2441.png,.22.8352691;067403;4706903972486696;60-
2442.png,.22.8352691;067403;4706903972486696;60-
2443.png,.22.8352691;067403;4706903972486696;60-
2444.png,.32.6499013;888472;3777496077695083;61-
2445.png,.32.6499013;888472;3777496077695083;61-
2446.png,.32.6499013;888472;3777496077695083;61-
2447.png,.32.6499013;888472;3777496077695083;61-
2448.png,.32.6499013;888472;3777496077695083;61-
2449.png,.60.1703368;412083;7777073561310549;91-
2450.png,.60.1703368;412083;7777073561310549;91-
2451.png,.60.1703368;412083;7777073561310549;91-
2452.png,.60.1703368;412083;7777073561310549;91-
2453.png,.60.1703368;412083;7777073561310549;91-
2454.png,.60.1703368;412083;7777073561310549;91-
2455.png,.60.1703368;412083;7777073561310549;91-
2456.png,.60.1703368;412083;7777073561310549;91-
2457.png,.32.4712287;119588;1586032270377476;42-
2458.png,.32.4712287;119588;1586032270377476;42-
2459.png,.32.4712287;119588;1586032270377476;42-
2460.png,.32.4712287;119588;1586032270377476;42-
2461.png,.32.4712287;119588;1586032270377476;42-
2462.png,.90.8548523;269745;1814513896924561;48-
2463.png,.90.8548523;269745;1814513896924561;48-
2464.png,.90.8548523;269745;1814513896924561;48-
2465.png,.90.8548523;269745;1814513896924561;48-
2466.png,.90.8548523;269745;1814513896924561;48-
2467.png,002.8748664;363457;6723332048013523;85-
2468.png,002.8748664;363457;6723332048013523;85-
2469.png,002.8748664;363457;6723332048013523;85-
2470.png,002.8748664;363457;6723332048013523;85-
2471.png,002.8748664;363457;6723332048013523;85-
2472.png,002.8748664;363457;6723332048013523;85-
2473.png,002.8748664;363457;6723332048013523;85-
2474.png,002.8748664;363457;6723332048013523;85-
2475.png,.10.7453050;932131;1448399709984745;12-
2476.png,.10.7453050;932131;1448399709984745;12-
2477.png,.10.7453050;932131;1448399709984745;12-
2478.png,.10.7453050;932131;1448399709984745;12-
2479.png,.10.7453050;932131;1448399709984745;12-
2480.png,.95.2647378;601578;2612341401724795;18-
2481.png,.95.2647378;601578;2612341401724795;18-
2482.png,.95.2647378;601578;2612341401724795;18-
2483.png,.95.2647378;601578;2612341401724795;18-
2484.png,.95.2647378;601578;2612341401724795;18-
2485.png,.73.3787755;087403;8278723134495612;42-
2486.png,.73.3787755;087403;8278723134495612;42-
2487.png,.73.3787755;087403;8278723134495612;42-
2488.png,.73.3787755;087403;8278723134495612;42-
2489.png,.73.3787755;087403;8278723134495612;42-
2490.png,.73.3787755;087403;8278723134495612;42-
2491.png,.73.3787755;087403;8278723134495612;42-
2492.png,.73.3787755;087403;8278723134495612;42-
2493.png,.09.7894433;452744;5825786713662198;53-
2494.png,.09.7894433;452744;5825786713662198;53-
2495.png,.09.7894433;452744;5825786713662198;53-
2496.png,.09.7894433;452744;5825786713662198;53-
2497.png,.09.7894433;452744;5825786713662198;53-
2498.png,.23.3011891;988092;7056382322427621;05-
2499.png,.23.3011891;988092;7056382322427621;05-
2500.png,.23.3011891;988092;7056382322427621;05-
2501.png,.23.3011891;988092;7056382322427621;05-
2502.png,.23.3011891;988092;7056382322427621;05-
2503.png,.38.2445483;336611;5226603548581525;64-
2504.png,.38.2445483;336611;5226603548581525;64-
2505.png,.38.2445483;336611;5226603548581525;64-
2506.png,.38.2445483;336611;5226603548581525;64-
2507.png,.38.2445483;336611;5226603548581525;64-
2508.png,.38.2445483;336611;5226603548581525;64-
2509.png,.38.2445483;336611;5226603548581525;64-
2510.png,.38.2445483;336611;5226603548581525;64-
2511.png,.56.2737547;479707;6279463026688728;33-
2512.png,.56.2737547;479707;6279463026688728;33-
2513.png,.56.2737547;479707;6279463026688728;33-
2514.png,.56.2737547;479707;6279463026688728;33-
2515.png,.56.2737547;479707;6279463026688728;33-
2516.png,.65.4004231;242365;7956176961883443;80-
2517.png,.65.4004231;242365;7956176961883443;80-
2518.png,.65.4004231;242365;7956176961883443;80-
2519.png,.65.4004231;242365;7956176961883443;80-
2520.png,.65.4004231;242365;7956176961883443;80-
2521.png,037.8617367;131443;9255107882716443;84-
2522.png,037.8617367;131443;9255107882716443;84-
2523.png,037.8617367;131443;9255107882716443;84-
2524.png,037.8617367;131443;9255107882716443;84-
2525.png,037.8617367;131443;9255107882716443;84-
2526.png,037.8617367;131443;9255107882716443;84-
2527.png,037.8617367;131443;9255107882716443;84-
2528.png,037.8617367;131443;9255107882716443;84-
2529.png,.79.8043347;161360;2992355513447439;42-
2530.png,.79.8043347;161360;2992355513447439;42-
2531.png,.79.8043347;161360;2992355513447439;42-
2532.png,.79.8043347;161360;2992355513447439;42-
2533.png,.79.8043347;161360;2992355513447439;42-
2534.png,.51.1230424;775370;2621840477805282;38-
2535.png,.51.1230424;775370;2621840477805282;38-
2536.png,.51.1230424;775370;2621840477805282;38-
2537.png,.51.1230424;775370;2621840477805282;38-
2538.png,.51.1230424;775370;2621840477805282;38-
2539.png,093.1665802;671247;0592278481738938;24-
2540.png,093.1665802;671247;0592278481738938;24-
2541.png,093.1665802;671247;0592278481738938;24-
2542.png,093.1665802;671247;0592278481738938;24-
2543.png,093.1665802;671247;0592278481738938;24-
2544.png,093.1665802;671247;0592278481738938;24-
2545.png,093.1665802;671247;0592278481738938;24-
2546.png,093.1665802;671247;0592278481738938;24-
2547.png,.61.5054014;367591;0949007841452162;92-
2548.png,.61.5054014;367591;0949007841452162;92-
2549.png,.61.5054014;367591;0949007841452162;92-
2550.png,.61.5054014;367591;0949007841452162;92-
2551.png,.61.5054014;367591;0949007841452162;92-
2552.png,.32.2743708;257931;2220550207522259;29-
2553.png,.32.2743708;257931;2220550207522259;29-
2554.png,.32.2743708;257931;2220550207522259;29-
2555.png,.32.2743708;257931;2220550207522259;29-
2556.png,.32.2743708;257931;2220550207522259;29-
2557.png,.44.8523132;256180;2565363692457279;15-
2558.png,.44.8523132;256180;2565363692457279;15-
2559.png,.44.8523132;256180;2565363692457279;15-
2560.png,.44.8523132;256180;2565363692457279;15-
2561.png,.44.8523132;256180;2565363692457279;15-
2562.png,.44.8523132;256180;2565363692457279;15-
2563.png,.44.8523132;256180;2565363692457279;15-
2564.png,.44.8523132;256180;2565363692457279;15-
2565.png,.66.7596696;942810;6974890771355412;17-
2566.png,.66.7596696;942810;6974890771355412;17-
2567.png,.66.7596696;942810;6974890771355412;17-
2568.png,.66.7596696;942810;6974890771355412;17-
2569.png,.66.7596696;942810;6974890771355412;17-
2570.png,038.0767709;226922;8383860041919834;99-
2571.png,038.0767709;226922;8383860041919834;99-
2572.png,038.0767709;226922;8383860041919834;99-
2573.png,038.0767709;226922;8383860041919834;99-
2574.png,038.0767709;226922;8383860041919834;99-
2575.png,.23.1602327;583370;8102435424333066;64-
2576.png,.23.1602327;583370;8102435424333066;64-
2577.png,.23.1602327;583370;8102435424333066;64-
2578.png,.23.1602327;583370;8102435424333066;64-
2579.png,.23.1602327;583370;8102435424333066;64-
2580.png,.23.1602327;583370;8102435424333066;64-
2581.png,.23.1602327;583370;8102435424333066;64-
2582.png,.23.1602327;583370;8102435424333066;64-
2583.png,.90.0608608;702803;3414294177083830;97-
2584.png,.90.0608608;702803;3414294177083830;97-
2585.png,.90.0608608;702803;3414294177083830;97-
2586.png,.90.0608608;702803;3414294177083830;97-
2587.png,.90.0608608;702803;3414294177083830;97-
2588.png,.59.8191056;926026;3022019159111724;62-
2589.png,.59.8191056;926026;3022019159111724;62-
2590.png,.59.8191056;926026;3022019159111724;62-
2591.png,.59.8191056;926026;3022019159111724;62-
2592.png,.59.8191056;926026;3022019159111724;62-
2593.png,.02.0203642;247782;7711096937386830;03-
2594.png,.02.0203642;247782;7711096937386830;03-
2595.png,.02.0203642;247782;7711096937386830;03-
2596.png,.02.0203642;247782;7711096937386830;03-
2597.png,.02.0203642;247782;7711096937386830;03-
2598.png,.02.0203642;247782;7711096937386830;03-
2599.png,.02.0203642;247782;7711096937386830;03-
2600.png,.02.0203642;247782;7711096937386830;03-
2601.png,.54.2455271;572216;6726457433155384;43-
2602.png,.54.2455271;572216;6726457433155384;43-
2603.png,.54.2455271;572216;6726457433155384;43-
2604.png,.54.2455271;572216;6726457433155384;43-
2605.png,.54.2455271;572216;6726457433155384;43-
2606.png,.12.4236113;653489;0008068324396264;24-
2607.png,.12.4236113;653489;0008068324396264;24-
2608.png,.12.4236113;653489;0008068324396264;24-
2609.png,.12.4236113;653489;0008068324396264;24-
2610.png,.12.4236113;653489;0008068324396264;24-
2611.png,097.9177689;449074;5348576498243421;07-
2612.png,097.9177689;449074;5348576498243421;07-
2613.png,097.9177689;449074;5348576498243421;07-
2614.png,097.9177689;449074;5348576498243421;07-
2615.png,097.9177689;449074;5348576498243421;07-
2616.png,097.9177689;449074;5348576498243421;07-
2617.png,097.9177689;449074;5348576498243421;07-
2618.png,097.9177689;449074;5348576498243421;07-
2619.png,.79.9406959;960465;1825286877636199;69-
2620.png,.79.9406959;960465;1825286877636199;69-
2621.png,.79.9406959;960465;1825286877636199;69-
2622.png,.79.9406959;960465;1825286877636199;69-
2623.png,.79.9406959;960465;1825286877636199;69-
2624.png,.77.7798700;968257;1154158381983820;17-
2625.png,.77.7798700;968257;1154158381983820;17-
2626.png,.77.7798700;968257;1154158381983820;17-
2627.png,.77.7798700;968257;1154158381983820;17-
2628.png,.77.7798700;968257;1154158381983820;17-
2629.png,090.8872965;343602;2212222465495661;03-
2630.png,090.8872965;343602;2212222465495661;03-
2631.png,090.8872965;343602;2212222465495661;03-
2632.png,090.8872965;343602;2212222465495661;03-
2633.png,090.8872965;343602;2212222465495661;03-
2634.png,090.8872965;343602;2212222465495661;03-
2635.png,090.8872965;343602;2212222465495661;03-
2636.png,090.8872965;343602;2212222465495661;03-
2637.png,.65.7790210;922244;3327072817648707;63-
2638.png,.65.7790210;922244;3327072817648707;63-
2639.png,.65.7790210;922244;3327072817648707;63-
2640.png,.65.7790210;922244;3327072817648707;63-
2641.png,.65.7790210;922244;3327072817648707;63-
2642.png,.71.5216451;901842;0022260488607407;44-
2643.png,.71.5216451;901842;0022260488607407;44-
2644.png,.71.5216451;901842;0022260488607407;44-
2645.png,.71.5216451;901842;0022260488607407;44-
2646.png,.71.5216451;901842;0022260488607407;44-
2647.png,020.1796073;572615;1227726865148660;62-
2648.png,020.1796073;572615;1227726865148660;62-
2649.png,020.1796073;572615;1227726865148660;62-
2650.png,020.1796073;572615;1227726865148660;62-
2651.png,020.1796073;572615;1227726865148660;62-
2652.png,020.1796073;572615;1227726865148660;62-
2653.png,020.1796073;572615;1227726865148660;62-
2654.png,020.1796073;572615;1227726865148660;62-
2655.png,.52.5675563;935116;2498627237787595;29-
2656.png,.52.5675563;935116;2498627237787595;29-
2657.png,.52.5675563;935116;2498627237787595;29-
2658.png,.52.5675563;935116;2498627237787595;29-
2659.png,.52.5675563;935116;2498627237787595;29-
2660.png,.59.6234464;574243;9851909984608510;71-
2661.png,.59.6234464;574243;9851909984608510;71-
2662.png,.59.6234464;574243;9851909984608510;71-
2663.png,.59.6234464;574243;9851909984608510;71-
2664.png,.59.6234464;574243;9851909984608510;71-
2665.png,.15.5202101;701914;6901411018201175;70-
2666.png,.15.5202101;701914;6901411018201175;70-
2667.png,.15.5202101;701914;6901411018201175;70-
2668.png,.15.5202101;701914;6901411018201175;70-
2669.png,.15.5202101;701914;6901411018201175;70-
2670.png,.15.5202101;701914;6901411018201175;70-
2671.png,.15.5202101;701914;6901411018201175;70-
2672.png,.15.5202101;701914;6901411018201175;70-
2673.png,000.5809983;777195;0333265783474251;80-
2674.png,000.5809983;777195;0333265783474251;80-
2675.png,000.5809983;777195;0333265783474251;80-
2676.png,000.5809983;777195;0333265783474251;80-
2677.png,000.5809983;777195;0333265783474251;80-
2678.png,.27.9555955;888676;6539231895472508;45-
2679.png,.27.9555955;888676;6539231895472508;45-
2680.png,.27.9555955;888676;6539231895472508;45-
2681.png,.27.9555955;888676;6539231895472508;45-
2682.png,.27.9555955;888676;6539231895472508;45-
2683.png,033.6059399;479900;1648788639883546;20-
2684.png,033.6059399;479900;1648788639883546;20-
2685.png,033.6059399;479900;1648788639883546;20-
2686.png,033.6059399;479900;1648788639883546;20-
2687.png,033.6059399;479900;1648788639883546;20-
2688.png,033.6059399;479900;1648788639883546;20-
2689.png,033.6059399;479900;1648788639883546;20-
2690.png,033.6059399;479900;1648788639883546;20-
2691.png,.57.7544501;850707;5892472306325769;25-
2692.png,.57.7544501;850707;5892472306325769;25-
2693.png,.57.7544501;850707;5892472306325769;25-
2694.png,.57.7544501;850707;5892472306325769;25-
2695.png,.57.7544501;850707;5892472306325769;25-
2696.png,.84.6060162;098804;4905502891631908;85-
2697.png,.84.6060162;098804;4905502891631908;85-
2698.png,.84.6060162;098804;4905502891631908;85-
2699.png,.84.6060162;098804;4905502891631908;85-
2700.png,.84.6060162;098804;4905502891631908;85-
2701.png,.76.2647967;353653;4745277631930742;72-
2702.png,.76.2647967;353653;4745277631930742;72-
2703.png,.76.2647967;353653;4745277631930742;72-
2704.png,.76.2647967;353653;4745277631930742;72-
2705.png,.76.2647967;353653;4745277631930742;72-
2706.png,.76.2647967;353653;4745277631930742;72-
2707.png,.76.2647967;353653;4745277631930742;72-
2708.png,.76.2647967;353653;4745277631930742;72-
2709.png,.70.2608797;146251;2377877423137757;86-
2710.png,.70.2608797;146251;2377877423137757;86-
2711.png,.70.2608797;146251;2377877423137757;86-
2712.png,.70.2608797;146251;2377877423137757;86-
2713.png,.70.2608797;146251;2377877423137757;86-
2714.png,.66.3471445;252900;4411896334479111;29-
2715.png,.66.3471445;252900;4411896334479111;29-
2716.png,.66.3471445;252900;4411896334479111;29-
2717.png,.66.3471445;252900;4411896334479111;29-
2718.png,.66.3471445;252900;4411896334479111;29-
2719.png,076.0770573;941386;3231625505548247;32-
2720.png,076.0770573;941386;3231625505548247;32-
2721.png,076.0770573;941386;3231625505548247;32-
2722.png,076.0770573;941386;3231625505548247;32-
2723.png,076.0770573;941386;3231625505548247;32-
2724.png,076.0770573;941386;3231625505548247;32-
2725.png,076.0770573;941386;3231625505548247;32-
2726.png,076.0770573;941386;3231625505548247;32-
2727.png,.53.4679776;727603;7310965397780165;44-
2728.png,.53.4679776;727603;7310965397780165;44-
2729.png,.53.4679776;727603;7310965397780165;44-
2730.png,.53.4679776;727603;7310965397780165;44-
2731.png,.53.4679776;727603;7310965397780165;44-
2732.png,.73.3322933;063678;3038947388373364;72-
2733.png,.73.3322933;063678;3038947388373364;72-
2734.png,.73.3322933;063678;3038947388373364;72-
2735.png,.73.3322933;063678;3038947388373364;72-
2736.png,.73.3322933;063678;3038947388373364;72-
2737.png,011.4182845;888620;8518028180510288;21-
2738.png,011.4182845;888620;8518028180510288;21-
2739.png,011.4182845;888620;8518028180510288;21-
2740.png,011.4182845;888620;8518028180510288;21-
2741.png,011.4182845;888620;8518028180510288;21-
2742.png,011.4182845;888620;8518028180510288;21-
2743.png,011.4182845;888620;8518028180510288;21-
2744.png,011.4182845;888620;8518028180510288;21-
2745.png,030.6453680;551524;1126407813554400;68-
2746.png,030.6453680;551524;1126407813554400;68-
2747.png,030.6453680;551524;1126407813554400;68-
2748.png,030.6453680;551524;1126407813554400;68-
2749.png,030.6453680;551524;1126407813554400;68-
2750.png,.09.8224686;970291;3368052679331296;28-
2751.png,.09.8224686;970291;3368052679331296;28-
2752.png,.09.8224686;970291;3368052679331296;28-
2753.png,.09.8224686;970291;3368052679331296;28-
2754.png,.09.8224686;970291;3368052679331296;28-
2755.png,.12.6351138;613607;0845840815332008;67-
2756.png,.12.6351138;613607;0845840815332008;67-
2757.png,.12.6351138;613607;0845840815332008;67-
2758.png,.12.6351138;613607;0845840815332008;67-
2759.png,.12.6351138;613607;0845840815332008;67-
2760.png,.12.6351138;613607;0845840815332008;67-
2761.png,.12.6351138;613607;0845840815332008;67-
2762.png,.12.6351138;613607;0845840815332008;67-
2763.png,.71.8399843;009789;1894560554066340;42-
2764.png,.71.8399843;009789;1894560554066340;42-
2765.png,.71.8399843;009789;1894560554066340;42-
2766.png,.71.8399843;009789;1894560554066340;42-
2767.png,.71.8399843;009789;1894560554066340;42-
2768.png,.23.3972547;732088;9661549456195824;96-
2769.png,.23.3972547;732088;9661549456195824;96-
2770.png,.23.3972547;732088;9661549456195824;96-
2771.png,.23.3972547;732088;9661549456195824;96-
2772.png,.23.3972547;732088;9661549456195824;96-
2773.png,.83.8750750;760135;7677658365013071;32-
2774.png,.83.8750750;760135;7677658365013071;32-
2775.png,.83.8750750;760135;7677658365013071;32-
2776.png,.83.8750750;760135;7677658365013071;32-
2777.png,.83.8750750;760135;7677658365013071;32-
2778.png,.83.8750750;760135;7677658365013071;32-
2779.png,.83.8750750;760135;7677658365013071;32-
2780.png,.83.8750750;760135;7677658365013071;32-
2781.png,.99.3679480;392309;4922217471080251;95-
2782.png,.99.3679480;392309;4922217471080251;95-
2783.png,.99.3679480;392309;4922217471080251;95-
2784.png,.99.3679480;392309;4922217471080251;95-
2785.png,.99.3679480;392309;4922217471080251;95-
2786.png,084.4729232;165505;9353495139739228;57-
2787.png,084.4729232;165505;9353495139739228;57-
2788.png,084.4729232;165505;9353495139739228;57-
2789.png,084.4729232;165505;9353495139739228;57-
2790.png,084.4729232;165505;9353495139739228;57-
2791.png,071.5870308;044143;5626374285559513;45-
2792.png,071.5870308;044143;5626374285559513;45-
2793.png,071.5870308;044143;5626374285559513;45-
2794.png,071.5870308;044143;5626374285559513;45-
2795.png,071.5870308;044143;5626374285559513;45-
2796.png,071.5870308;044143;5626374285559513;45-
2797.png,071.5870308;044143;5626374285559513;45-
2798.png,071.5870308;044143;5626374285559513;45-
2799.png,094.4933439;066456;6185988218926997;93-
2800.png,094.4933439;066456;6185988218926997;93-
2801.png,094.4933439;066456;6185988218926997;93-
2802.png,094.4933439;066456;6185988218926997;93-
2803.png,094.4933439;066456;6185988218926997;93-
2804.png,054.8026868;808042;6359230897821797;59-
2805.png,054.8026868;808042;6359230897821797;59-
2806.png,054.8026868;808042;6359230897821797;59-
2807.png,054.8026868;808042;6359230897821797;59-
2808.png,054.8026868;808042;6359230897821797;59-
2809.png,061.4621377;014492;4699839198018633;00-
2810.png,061.4621377;014492;4699839198018633;00-
2811.png,061.4621377;014492;4699839198018633;00-
2812.png,061.4621377;014492;4699839198018633;00-
2813.png,061.4621377;014492;4699839198018633;00-
2814.png,061.4621377;014492;4699839198018633;00-
2815.png,061.4621377;014492;4699839198018633;00-
2816.png,061.4621377;014492;4699839198018633;00-
2817.png,.21.7990993;818188;5418346822858637;47-
2818.png,.21.7990993;818188;5418346822858637;47-
2819.png,.21.7990993;818188;5418346822858637;47-
2820.png,.21.7990993;818188;5418346822858637;47-
2821.png,.21.7990993;818188;5418346822858637;47-
2822.png,.51.4022598;232855;8125044137933720;08-
2823.png,.51.4022598;232855;8125044137933720;08-
2824.png,.51.4022598;232855;8125044137933720;08-
2825.png,.51.4022598;232855;8125044137933720;08-
2826.png,.51.4022598;232855;8125044137933720;08-
2827.png,.27.3153477;120698;7202025294404259;31-
2828.png,.27.3153477;120698;7202025294404259;31-
2829.png,.27.3153477;120698;7202025294404259;31-
2830.png,.27.3153477;120698;7202025294404259;31-
2831.png,.27.3153477;120698;7202025294404259;31-
2832.png,.27.3153477;120698;7202025294404259;31-
2833.png,.27.3153477;120698;7202025294404259;31-
2834.png,.27.3153477;120698;7202025294404259;31-
2835.png,.55.2631204;133646;3064581643748210;46-
2836.png,.55.2631204;133646;3064581643748210;46-
2837.png,.55.2631204;133646;3064581643748210;46-
2838.png,.55.2631204;133646;3064581643748210;46-
2839.png,.55.2631204;133646;3064581643748210;46-
2840.png,009.6275929;053925;9248864642554340;01-
2841.png,009.6275929;053925;9248864642554340;01-
2842.png,009.6275929;053925;9248864642554340;01-
2843.png,009.6275929;053925;9248864642554340;01-
2844.png,009.6275929;053925;9248864642554340;01-
2845.png,.25.1122099;525847;9403841711432225;05-
2846.png,.25.1122099;525847;9403841711432225;05-
2847.png,.25.1122099;525847;9403841711432225;05-
2848.png,.25.1122099;525847;9403841711432225;05-
2849.png,.25.1122099;525847;9403841711432225;05-
2850.png,.25.1122099;525847;9403841711432225;05-
2851.png,.25.1122099;525847;9403841711432225;05-
2852.png,.25.1122099;525847;9403841711432225;05-
2853.png,.56.1602072;829343;3183048357964641;97-
2854.png,.56.1602072;829343;3183048357964641;97-
2855.png,.56.1602072;829343;3183048357964641;97-
2856.png,.56.1602072;829343;3183048357964641;97-
2857.png,.56.1602072;829343;3183048357964641;97-
2858.png,022.9312560;128472;7748531286431750;00-
2859.png,022.9312560;128472;7748531286431750;00-
2860.png,022.9312560;128472;7748531286431750;00-
2861.png,022.9312560;128472;7748531286431750;00-
2862.png,022.9312560;128472;7748531286431750;00-
2863.png,081.2749147;241127;7844142155570305;24-
2864.png,081.2749147;241127;7844142155570305;24-
2865.png,081.2749147;241127;7844142155570305;24-
2866.png,081.2749147;241127;7844142155570305;24-
2867.png,081.2749147;241127;7844142155570305;24-
2868.png,081.2749147;241127;7844142155570305;24-
